Sample_ID,Date,Treatment,Plant,Repetition_measurment,Sampling_order_within_day,CH5O+,C3H5O+,C5H7+,C5H9+,C5H11+,C6H9+,C6H11+,C6H13+,C7H9+,C7H11+,C6H11O+,C6H13O+,C6H15O+,C7H7O+,C8H13+,C8H8N+,C10H15+,C10H17+,C8H15O2+,C8H17O2+,C11H17+,C9H11O2+,C11H19+,C8H10NO2+,C10H12O2+,C12H21O2+,C15H25+,C16H27+
T29S2,9/18/2020,induced,29,2,67,20.687965,4883.9941,792.33441,1978.62,154.30453,2744.4543,1237.3434,27.729467,2534.5315,822.58228,606.16113,128.86584,22.373905,993.15143,972.79468,165.06267,397.95773,164.474057,219.72629,47.79705,30.82131,119.24803,42.506294,15.093797,58.161243,13.662158,9.2399616,7.5494628
T29S2,9/18/2020,induced,29,2,67,10.052135,2663.6362,511.95535,790.69928,66.640221,1180.8778,643.27948,22.749928,1362.7032,550.8363,324.75647,59.527382,10.980603,710.05109,589.18127,138.9785,236.84557,95.061453,125.99657,29.267216,19.811842,77.764565,19.077091,13.80787,35.976543,5.0657792,6.92244874,0.86850685
T29S2,9/18/2020,induced,29,2,67,8.8272963,1288.6349,347.17224,382.95483,38.446095,492.84879,248.84982,14.495069,503.55746,347.02136,179.23151,33.965054,3.8798361,518.82758,286.2352,86.408638,137.79562,74.3804504,72.867638,18.960751,17.831942,59.41494,16.748463,28.411736,23.563646,5.2235045,9.7899486,1.6876147
C30L2,9/18/2020,healthy,30,2,68,7.1481209,1427.7233,359.22,775.07397,28.932924,669.8811,440.15747,12.371476,497.64743,207.19353,156.21169,26.300301,4.2432885,399.13586,129.43036,65.562576,139.00508,58.4194049,44.812035,12.273249,6.4506345,31.327143,13.615151,2.9650958,14.474408,4.1258206,2.3127673,0.11292792
C30L2,9/18/2020,healthy,30,2,68,12.54273,1352.6647,342.91443,885.08893,47.64893,682.83478,491.89453,15.104554,562.79663,217.50101,153.11731,35.160744,1.8345277,371.20013,149.77455,80.090263,104.3575,78.3345903,43.848869,21.698503,13.225257,31.475492,11.722157,9.8399487,15.22334,0.8760438,3.0427704,8.4894161
C30L2,9/18/2020,healthy,30,2,68,15.232301,1406.2247,389.78842,862.72559,49.810848,641.82599,509.06799,28.830137,549.7135,227.7032,135.71104,31.487896,15.336177,429.47794,162.8914,88.407066,118.08854,59.375479,48.262146,11.289497,12.086942,29.0508,5.7105331,5.2199731,17.193424,0.31236038,0.45569539,2.1553717
C30L2,9/18/2020,healthy,30,2,68,12.110126,1483.2507,353.60516,843.16791,57.729473,715.77051,539.01038,12.020942,630.00238,272.51749,133.88515,48.791058,0.29495066,436.29886,204.65141,88.814697,126.64098,50.7306098,61.498936,17.42697,10.627623,29.385294,7.8998775,6.9656291,24.72201,4.1853991,1.96897499,1.3617604
C30L2,9/18/2020,healthy,30,2,68,16.425419,1378.5629,397.33713,1015.4421,56.765202,766.61127,582.90137,19.011675,589.2417,211.14323,163.43536,25.319645,3.5808456,412.20007,203.81511,89.938805,135.18707,84.57071,70.499046,24.662252,10.939134,35.488922,14.181826,2.0585082,19.791136,1.6415601,10.470793,0.010232393
C30L2,9/18/2020,healthy,30,2,68,14.43424,1553.2026,428.88235,1001.3992,61.637447,740.41992,565.69061,11.617348,632.5318,235.76686,167.70506,35.401867,12.671574,415.3363,208.35124,83.604721,123.91956,86.424339,80.013901,20.774824,5.9528408,41.672928,7.0808454,12.318423,18.8116,1.3215746,3.1208858,1.8619661
C30L2,9/18/2020,healthy,30,2,68,17.724205,1480.8451,436.46298,986.04028,65.902962,736.70648,596.03723,13.416353,680.49323,283.07516,169.89857,39.054104,10.321468,438.92142,220.92,90.658577,135.99734,83.239721,64.751526,15.798305,9.0721712,47.801945,14.49291,8.5184011,17.70578,5.7808414,1.5177546,0.17041175
C30L2,9/18/2020,healthy,30,2,68,8.3253603,1582.9854,415.25244,950.73499,65.566147,743.5047,576.4693,24.527603,649.29199,286.4122,165.0607,36.271507,4.8629451,428.95123,206.85004,86.474709,179.89703,75.027639,57.60603,18.312988,10.998321,39.060944,4.9454608,2.7280858,16.312063,2.1378894,3.2066937,1.7068952
C30L2,9/18/2020,healthy,30,2,68,8.0790977,1589.6759,370.40671,970.0965,51.183773,784.59412,520.30646,20.698675,657.48303,303.09988,161.50215,32.919319,3.0486329,446.5567,194.33743,94.832695,117.67135,71.924568,63.941078,28.241665,5.7510433,37.477512,6.5035543,11.8549,9.1393309,2.4149466,4.61058607,0
C30L2,9/18/2020,healthy,30,2,68,12.600478,1566.3538,441.37726,988.71558,49.279682,800.54059,532.98157,19.86816,642.72449,304.37946,177.26875,37.599709,4.253912,439.08664,217.66927,89.366997,159.14059,81.092171,69.182167,9.7067404,10.36625,45.591892,5.851212,8.5755806,18.80353,6.4152789,2.4032507,0
C30L2,9/18/2020,healthy,30,2,68,16.940651,1607.6598,429.77493,1029.8121,59.709686,749.34705,557.47241,20.834831,664.70691,278.46542,146.51834,51.663536,8.3225451,399.22968,219.42224,86.301605,134.62564,60.099706,58.353939,18.148365,11.644653,36.576771,13.078244,8.4528055,25.319418,2.6714435,3.752868726,0.016251909
C30L2,9/18/2020,healthy,30,2,68,16.244944,1603.2045,416.40369,1023.9513,66.506752,780.25146,614.6521,26.790331,572.14325,260.26791,151.91463,38.952194,3.6885026,450.73526,218.93956,90.110832,151.089,98.695261,71.774216,14.431555,12.41084,34.092991,7.1675963,8.1313591,13.220894,2.9976928,1.936377525,2.98984
C30L2,9/18/2020,healthy,30,2,68,10.887503,1580.1622,431.89966,1033.2811,55.06834,811.78546,649.33099,12.920654,692.24042,294.1106,173.34235,43.166672,2.5848794,410.69022,220.44107,88.48391,151.87218,99.46844,70.20517,17.579136,7.8952174,32.269741,10.125311,8.5109701,31.706581,0.64605242,0.90549183,0
C30L2,9/18/2020,healthy,30,2,68,12.076933,1671.1902,497.30905,1110.0138,56.361717,779.74963,691.55396,19.052605,681.24585,302.36456,170.48228,34.951435,2.8998163,418.82706,236.48605,104.50642,173.2795,72.7509747,79.291679,22.122673,17.079941,33.117348,8.1064825,8.9629164,28.045969,3.9751797,10.3678029,1.666312
C30L2,9/18/2020,healthy,30,2,68,25.326723,1596.8459,471.42728,1007.4721,53.048683,800.90155,598.58484,38.882336,693.53107,275.0451,199.70085,43.364044,3.0186067,460.85352,216.66846,118.69116,145.0211,105.518692,74.124603,20.30419,18.411551,46.197651,11.116391,11.230074,27.296801,1.601247,7.1662659,0.76340169
C30L2,9/18/2020,healthy,30,2,68,11.397315,1577.6927,420.86902,1004.239,59.309067,739.13062,598.81366,19.547169,644.58057,274.65082,165.30591,37.007275,2.401891,408.89523,195.28854,114.31414,160.81932,81.479741,66.771866,20.136497,3.5836899,37.765186,16.142479,2.5523243,18.02257,10.917378,3.9229252,0.92881793
T30S2,9/18/2020,induced,30,2,69,5.2821646,814.17834,207.65196,197.57382,23.973303,318.40732,189.51758,3.0757818,179.66881,140.06836,82.935204,21.792683,0.002751927,306.02344,98.049431,64.701164,55.900311,52.5410773,14.697294,4.8456903,9.1001339,19.460552,10.969739,3.8229024,13.800532,0,3.0321348,4.4748454
T30S2,9/18/2020,induced,30,2,69,8.8076582,956.75275,238.77959,491.4343,27.785616,462.56522,316.8898,9.9318371,300.32559,158.98506,107.62762,31.537331,3.5091467,353.89368,104.63631,78.563316,51.145573,61.6963894,25.487404,11.914952,5.8544765,29.159643,7.8610606,2.3549109,7.8563385,0,0,0
T30S2,9/18/2020,induced,30,2,69,7.8067808,1033.8007,271.61264,683.40363,36.89753,583.39624,552.03149,12.865252,392.30334,181.86894,141.41283,22.520653,2.6921945,351.98395,158.13419,74.548141,54.357975,59.220347,45.712296,7.8265042,2.1536956,23.097092,9.2324886,3.4228878,5.7779746,0.41559458,2.0712492,0.97810847
T30S2,9/18/2020,induced,30,2,69,11.264817,1256.7876,341.19641,991.21918,50.954628,703.43494,740.77417,14.356397,440.43738,196.47462,165.0226,38.706539,1.0379082,362.77106,254.13124,78.323555,64.835106,55.1664644,39.141823,18.306818,4.3801632,25.451916,3.1368899,2.3507271,8.0305367,0,5.0301652,3.1770012
T30S2,9/18/2020,induced,30,2,69,12.67642,1183.3497,437.45612,1135.3948,68.808426,798.03168,793.3374,17.625515,477.76074,198.90147,139.29913,41.185867,0.93641728,373.40811,295.70227,64.523842,77.006645,91.524891,51.643944,18.862724,3.0607338,22.860477,15.494966,7.9535646,8.3591661,0.97781169,9.110835,5.5843701
T30S2,9/18/2020,induced,30,2,69,19.812208,1221.7875,322.97412,940.10132,59.277557,671.68567,764.87262,25.888134,495.73383,240.36386,161.02675,26.584587,2.3397329,378.09671,202.32343,72.660423,70.395515,80.432368,54.982189,31.771135,16.198462,38.523312,10.456926,3.8341,12.504268,3.7601695,15.4436482,0.036435213
T30S2,9/18/2020,induced,30,2,69,15.800277,1197.2913,319.97629,858.86932,58.343044,635.10144,634.51318,14.620382,490.70923,203.97949,145.30655,25.938648,3.1299138,368.34116,189.63205,54.639042,63.554829,82.20473,53.025768,21.136728,9.4242306,24.635492,6.6337891,7.2554421,15.65744,3.3305371,2.78838081,0.69539821
T30S2,9/18/2020,induced,30,2,69,14.006145,1169.347,333.00906,865.41693,56.671028,686.65356,649.05292,13.612291,436.56641,211.80148,154.99965,46.210098,3.2172606,369.88431,195.38599,73.327576,76.133957,69.2674115,75.178612,23.430962,10.09011,27.46138,4.4734764,2.0626206,11.108968,1.993323,3.2403414,1.6960698
T30S2,9/18/2020,induced,30,2,69,12.947264,1213.6368,376.02338,844.13037,77.00074,698.16156,615.88104,16.0105,505.73129,241.12785,136.48532,31.824921,0.73288941,395.15189,179.95596,82.72599,78.002037,90.933319,56.518818,23.666464,2.5600986,22.651409,5.7754717,5.8810682,15.551167,0.39674699,5.0515308,2.8274291
T30S2,9/18/2020,induced,30,2,69,8.9869633,1285.3662,397.63,917.02258,60.632656,747.27289,703.24976,10.900887,525.90991,218.16447,181.2029,30.642387,5.7318182,388.77011,203.74083,85.29805,72.397148,87.036178,59.313293,14.889284,11.669837,32.45369,2.394033,6.929112,12.373158,0,3.0429966,0.29314226
T30S2,9/18/2020,induced,30,2,69,9.8495178,1330.6484,370.80591,925.02985,64.734497,715.33618,814.83466,17.372849,556.93494,236.64294,141.603,45.836929,2.7410116,414.95276,205.13686,79.231636,87.457397,96.667061,68.386711,23.560144,14.917606,26.037987,5.4405465,6.5204248,10.217812,4.7291679,6.1623421,3.1140852
T30S2,9/18/2020,induced,30,2,69,7.5015612,1361.4856,396.94016,950.87781,56.290276,727.31677,830.60486,20.299543,574.01544,273.27512,141.77724,55.664459,5.8829613,405.54443,204.19353,79.046745,76.702232,79.0647573,76.083809,15.001576,8.7657366,30.788795,3.599735,8.2581215,12.805836,0.70630121,7.4916682,3.0001826
T30S2,9/18/2020,induced,30,2,69,10.690167,1208.9264,450.45557,904.33191,85.867538,770.90894,907.72107,12.063305,559.96979,259.65256,193.49628,30.282135,5.2670403,374.84778,230.86424,76.883789,69.871574,77.4451968,90.002724,28.108402,8.8921652,36.601254,7.2203484,12.550834,13.315965,2.764061,6.4597135,0.051974606
C31L2,9/18/2020,healthy,31,2,70,10.266878,1320.5691,376.09506,1094.5828,66.060455,770.28363,722.21857,21.857883,594.40985,270.93961,161.12172,41.595757,2.6821899,386.27997,323.53671,68.775322,68.876953,134.299873,79.369843,20.344,11.25619,34.900894,15.123267,6.2359138,16.337877,7.2225962,8.14520556,0.58902621
C31L2,9/18/2020,healthy,31,2,70,24.341644,1288.6511,414.93237,965.63062,62.375381,656.81097,639.81787,23.526176,581.96674,226.67976,176.68269,36.009953,3.6971135,383.59146,185.95863,83.86068,54.552746,123.6467211,61.884159,29.740992,12.464326,32.238602,10.648134,4.7528009,14.199508,3.7215319,2.023025,0
C31L2,9/18/2020,healthy,31,2,70,12.817161,1338.1827,337.05029,986.29596,39.501755,663.47699,572.14209,21.513575,563.97449,230.89658,131.75923,45.861523,3.5770426,394.77304,189.74052,65.648956,78.087143,120.8855921,74.781898,16.918676,8.7473583,25.686235,4.6019506,4.7722011,9.2100496,0.63784778,2.5911193,0.33415687
C31L2,9/18/2020,healthy,31,2,70,9.5555725,1269.202,358.99002,950.77802,66.518417,642.94128,587.6601,29.898256,582.61664,253.59958,154.55141,43.828384,9.9399443,408.05673,235.09009,81.63974,74.19812,108.62874,67.226173,16.35512,4.8803134,31.78883,10.119173,6.2990427,18.787354,6.5629721,5.016989,1.6902037
C31L2,9/18/2020,healthy,31,2,70,27.452087,1250.8169,354.63983,962.24963,79.10421,715.646,574.45172,23.544878,566.95831,256.75034,132.27843,52.18327,1.8061484,441.43192,209.61058,59.379734,65.60463,90.655619,71.881981,15.821696,13.377261,34.920933,2.1339557,13.596375,12.355888,3.1585636,3.2516224,2.3620725
C31L2,9/18/2020,healthy,31,2,70,14.90947,1256.3225,373.93002,1021.5828,63.083263,731.39868,600.55298,28.027679,543.73157,247.63525,150.74327,48.685379,11.335012,443.14078,200.66718,78.691109,58.723846,128.080728,57.772572,20.75778,7.109261,31.564989,8.0166864,2.9160173,6.2128868,1.194034,4.9289867,2.1436152
C31L2,9/18/2020,healthy,31,2,70,4.4723272,1302.8381,330.74863,920.77856,55.456154,817.51276,565.09979,33.981861,631.72791,233.30511,158.57304,39.854355,5.3369865,421.23526,239.46391,82.646339,61.47126,95.6704121,67.086937,18.960604,5.5072527,37.091122,7.8095918,9.5008297,11.821204,1.2482009,5.595849,1.8081006
C31L2,9/18/2020,healthy,31,2,70,14.517145,1270.5647,427.03717,972.93555,77.76767,704.43842,611.2594,16.517183,646.59161,262.39627,169.03514,47.220478,1.1916995,401.05502,198.58904,84.784386,59.400684,121.17763,84.666679,15.380971,10.433104,24.386187,8.5513601,7.9588885,13.25935,1.019436,3.87950833,4.6522384
C31L2,9/18/2020,healthy,31,2,70,13.016869,1305.1692,422.03046,959.58673,66.158836,738.25098,674.12213,30.354935,617.61615,228.76308,167.00867,54.805252,2.4143536,396.71719,229.85391,79.567444,69.944649,98.443295,92.119209,24.764292,11.039894,39.943264,4.6080017,7.4431324,20.244261,7.6652894,7.0405867,3.0298157
C31L2,9/18/2020,healthy,31,2,70,10.481744,1345.1005,380.87027,967.77527,51.91716,724.68115,664.37695,23.353241,618.42859,232.32796,174.01955,34.969669,10.685314,444.11374,226.43829,95.743164,82.644615,100.890508,76.525215,25.312054,8.1347637,40.244343,1.3355932,9.4026842,16.717863,2.3511488,6.4327207,3.2170138
C31L2,9/18/2020,healthy,31,2,70,5.9267602,1370.5647,408.82043,944.78534,61.719009,796.64612,653.30499,17.641243,694.52911,256.89502,177.88927,59.539497,0.94209224,446.04401,225.81407,87.525757,63.438629,86.083874,76.864616,16.506376,6.4475851,44.095772,7.0454001,4.7068624,21.869629,9.6498966,1.763957,1.6207616
C31L2,9/18/2020,healthy,31,2,70,16.719664,1305.2506,332.61298,954.93707,66.976097,726.01544,614.23083,26.672909,615.43549,238.2948,159.83923,37.130978,7.2736297,428.20599,205.08852,68.97348,55.114967,111.1324582,70.846352,16.058064,8.0510321,27.478701,4.7951655,15.347879,17.515198,2.5582664,3.86339231,0
C31L2,9/18/2020,healthy,31,2,70,7.7450104,1397.1547,372.70023,921.22131,51.255955,759.216,620.92102,36.178101,617.62708,279.38272,172.25182,40.591114,8.3957634,454.608,205.5329,92.742317,83.659042,99.6423625,59.805851,27.885448,19.266327,25.502813,5.2367625,4.9417253,15.604239,3.1050854,5.100499,2.6382706
C31L2,9/18/2020,healthy,31,2,70,5.7754145,1370.3102,387.23895,997.84821,61.098434,694.21118,612.9295,27.236921,626.02496,264.69818,155.64571,39.913254,2.3882618,434.49872,180.2771,91.342522,67.193085,118.94976,70.727905,19.678518,2.6881449,29.310913,8.9214907,12.60641,15.683293,1.2514535,1.3682867,0.44002995
C31L2,9/18/2020,healthy,31,2,70,10.059403,1406.6851,357.21271,885.90839,70.644958,781.61206,555.98987,22.519114,610.03125,270.87912,189.37282,43.520039,5.4525056,422.95355,217.11679,78.86644,84.24115,94.768804,74.488022,11.795855,10.095153,27.244543,6.8863478,3.3417923,25.540253,3.7631447,1.1321287,0.69267374
C31L2,9/18/2020,healthy,31,2,70,17.585756,1310.2509,395.57584,1053.9135,64.901314,788.04047,699.55646,31.092472,631.60309,279.9866,167.05779,54.249489,9.6193781,421.341,252.21533,103.17416,98.719765,108.639699,72.440971,31.09848,7.3736577,34.135952,10.828248,9.768362,12.179854,0.45312467,9.4225974,0.037244231
C31L2,9/18/2020,healthy,31,2,70,11.98933,1489.261,421.65799,1186.3889,82.003731,800.3797,889.55194,19.042253,656.06836,275.9086,155.2663,48.491287,3.2236869,425.76312,276.91006,81.040688,59.385036,108.2009641,70.467842,33.773739,16.679367,50.371132,8.2838802,13.770498,27.988213,8.3233538,7.0802586,4.7455983
C31L2,9/18/2020,healthy,31,2,70,16.726158,1399.3826,406.77014,1153.775,66.810066,827.06458,867.17798,18.189281,632.79254,249.03285,179.78154,41.988953,5.4972267,471.10162,322.74738,90.559753,84.707451,104.036066,71.998009,20.299164,13.869809,31.506777,7.9705043,7.369247,21.620344,7.4408245,4.2890207,0
C31L2,9/18/2020,healthy,31,2,70,4.9636984,1354.2299,438.59653,1276.0822,76.694664,822.24036,774.54437,21.276644,678.90985,272.12442,178.29985,42.628899,11.673681,493.63586,292.31946,73.830505,88.922951,96.820764,73.859985,22.956327,8.9237909,45.230465,7.0894599,4.2103214,24.022501,0.33606365,4.5672874,3.5546503
C31L2,9/18/2020,healthy,31,2,70,7.1671886,1416.5911,457.73792,1159.1196,61.075279,796.51605,860.04266,20.471382,591.4541,269.51425,162.08911,43.671852,8.5521479,401.1713,264.27148,100.03727,70.830383,80.072391,79.539925,18.193405,8.5936165,41.932949,6.7486882,8.0806284,12.825912,7.8006959,3.46885272,2.7198102
C31L2,9/18/2020,healthy,31,2,70,6.8512397,1530.0608,469.30606,1324.995,91.326271,919.63654,966.57812,30.572989,663.08704,270.67084,196.60849,43.346634,7.1196594,433.09244,288.49188,79.145073,70.906937,112.464085,81.886848,19.041227,15.546404,33.039131,12.164754,9.3913622,17.440813,3.2797291,12.1908527,2.5204942
C31L2,9/18/2020,healthy,31,2,70,8.6466637,1419.6292,460.49603,1220.3488,71.865959,790.90936,933.56012,18.235235,636.28888,278.1282,144.01138,52.804127,6.0118952,460.87094,290.12982,81.839127,67.076546,102.118297,71.686775,25.040468,10.653852,33.41296,13.999568,5.6879182,13.269643,3.0199387,10.942497,2.7210004
C31L2,9/18/2020,healthy,31,2,70,3.5528183,1399.3138,400.34448,1101.0522,81.126236,746.88617,749.26318,25.003759,652.10455,267.87082,156.40131,49.71014,3.7248719,502.04623,241.36092,99.413704,72.383759,97.746865,84.847885,33.323574,9.0160742,35.831379,7.9853206,9.0994186,15.971677,3.9692526,1.9830116,1.5006262
C31L2,9/18/2020,healthy,31,2,70,11.699762,897.28723,235.13486,245.96133,34.266998,389.46844,267.10922,8.9225073,269.74399,166.6992,105.37092,14.635706,6.2705641,319.97498,101.95448,71.740952,35.179493,59.4457934,50.994743,10.70982,4.2383642,23.739895,8.1250868,6.592689,12.102859,2.3603306,6.3726144,4.5041828
C31L2,9/18/2020,healthy,31,2,70,7.6133785,643.91986,204.2394,114.58169,35.171192,312.13721,171.15556,6.6529446,160.45338,141.60077,106.69369,11.085577,0,382.00818,76.049629,53.545696,31.731409,59.5904058,27.831972,6.7488136,7.010396,33.942577,8.646328,1.6732565,9.1497793,4.5086842,0.65865117,8.65905
C28L3,9/18/2020,healthy,28,3,72,8.9501467,1104.8708,298.85538,773.76886,50.167439,1047.0067,492.51712,12.844255,341.75116,191.43671,208.09117,32.866821,4.5419645,315.12961,175.42755,48.401505,22.915894,86.2938847,31.292946,15.821113,11.109968,21.249847,7.2585969,2.0219479,6.8022766,4.5035872,3.20796611,0.90985966
C28L3,9/18/2020,healthy,28,3,72,6.3550463,1083.7745,288.2229,798.6626,55.971497,1184.5874,511.73877,7.5347118,348.4762,177.16716,216.61156,37.180164,3.1231568,324.742,127.4329,54.137768,30.892242,99.7643842,35.961346,8.3133707,5.0435319,20.4795,3.5198932,5.077044,7.5675688,0.074366674,1.25815948,2.3211279
C28L3,9/18/2020,healthy,28,3,72,16.888582,1209.3231,297.80597,819.60297,73.822685,1389.2543,555.68945,16.200598,384.82712,169.57535,227.26883,29.48657,1.3761159,319.15768,164.37053,60.450043,23.049284,101.5428462,50.590504,15.487925,8.5485201,35.404297,9.1460285,1.4395092,4.1946244,2.8178074,5.7477078,0.8587696
C28L3,9/18/2020,healthy,28,3,72,5.5141196,1133.5177,321.23428,808.01837,56.405701,1547.1971,617.95117,24.455112,394.88306,208.80228,266.13031,35.394737,2.3034003,351.77194,171.78032,63.746323,24.318718,90.3469703,69.286659,7.6563497,5.4491673,21.28191,3.9382925,2.0340097,10.139058,1.3925035,6.7567472,0
C28L3,9/18/2020,healthy,28,3,72,13.444791,1156.6144,297.04324,875.47058,76.740761,2521.071,656.48486,19.158512,408.6488,181.5526,433.23395,45.955914,1.3588256,372.91608,173.42024,69.760078,31.128962,107.0592055,66.525879,12.285874,6.7732377,13.198153,8.5115461,3.4053874,12.788951,0.060347795,8.0381804,0.67279977
C28L3,9/18/2020,healthy,28,3,72,11.895627,1275.1145,346.71414,918.40234,73.301178,5404.9468,726.0874,15.09413,474.78699,211.22243,732.93921,43.529621,2.3876948,321.00958,186.60957,64.200211,28.688471,92.138325,54.621746,19.978561,6.4683352,33.212769,2.8858721,4.9338198,11.906778,0.45695624,9.8028069,1.8601881
C28L3,9/18/2020,healthy,28,3,72,5.3317175,1470.55,323.88306,911.11981,102.59068,10784.396,783.2652,10.668625,472.10144,206.40778,1277.7605,42.583977,2.0024786,352.20111,216.0107,64.217293,36.425285,107.83152,62.548027,16.301483,8.6108494,23.431599,1.736553,3.3738034,8.8197937,4.4719982,5.1625922,0
C28L3,9/18/2020,healthy,28,3,72,16.952646,1495.4802,369.22824,1055.4409,93.71331,10298.195,847.91925,17.831583,432.52466,207.57707,1278.0448,40.026684,2.3874226,350.35828,244.35565,71.538116,40.64394,119.4519009,60.411236,12.860353,4.7910218,30.830046,2.5262337,7.1603107,11.448277,1.8145716,13.571372,0
